files,zero_crossing_rate,spectral_centroid,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,labels,y
rock.00005.wav,0.07702117471481051,1542.1318211375353,2869.7364754024075,-62.32036590576172,153.77755737304688,-55.12044525146485,28.000356674194336,-6.835790157318115,17.45644187927246,-22.60428237915039,18.130939483642575,-12.575698852539062,4.493539810180664,-8.381609916687013,7.209059715270996,-2.519583225250244,rock,10
metal.00022.wav,0.10695209783449344,2218.7437059827034,4780.212883827581,-45.80070114135742,108.00016784667969,-11.739300727844238,66.32607269287111,-30.21012115478516,9.240031242370604,-25.78283882141113,21.872127532958984,-17.935958862304688,10.276899337768556,-14.11439323425293,18.744993209838867,-14.23591423034668,metal,7
rock.00039.wav,0.12275949523878575,2559.136373910091,5446.934477414443,-50.8197135925293,86.39903259277344,-14.426875114440918,12.827899932861328,21.69257354736328,4.236032962799071,1.7399673461914062,3.704418659210205,4.686833381652832,-1.8586658239364624,-1.1932456493377686,-0.017301436513662338,-4.127179145812988,rock,10
metal.00036.wav,0.16043343363302398,2685.529888139436,5331.074853175754,-71.25566864013672,82.35173797607422,-30.17868423461914,56.479881286621094,-10.879721641540527,26.828502655029297,-15.818696022033693,25.34568977355957,-15.6370267868042,17.77132225036621,-13.064862251281738,14.622526168823242,-14.286724090576172,metal,7
pop.00027.wav,0.1018672509425754,2682.251387102456,5955.9124515117455,-75.31011962890625,83.35233306884766,10.692238807678224,14.464298248291016,14.244169235229492,7.392611503601074,5.275317192077637,-0.3945366442203522,5.729705333709718,3.368037462234497,-2.5240674018859863,-4.216263294219972,-1.8392584323883057,pop,8
country.00088.wav,0.06605051841647333,1622.736351486978,3526.990454158208,-121.93228912353516,123.24041748046876,-8.487367630004883,51.60189056396485,-0.08187825977802278,20.415292739868164,-11.876684188842773,16.255731582641598,-11.52815055847168,11.828813552856445,-8.078534126281737,9.130592346191406,-8.649565696716309,country,3
pop.00033.wav,0.1370099061049884,2835.1038145262232,5944.979313188806,-68.92820739746094,73.75994873046875,-12.472087860107422,9.549264907836914,-0.03781479597091675,12.7262601852417,3.1620442867279053,-0.07234964519739151,2.534840583801269,2.882886409759521,-1.6711935997009275,-3.0158863067626958,1.6182937622070312,pop,8
country.00063.wav,0.05825803303847641,1614.7481553933535,3659.845154799884,-185.4403533935547,118.47169494628906,17.843555450439453,48.8746223449707,-2.1539905071258545,21.352632522583008,-8.989935874938965,20.510719299316406,-11.418231964111328,9.269892692565918,-5.457645893096924,5.765243053436278,-2.9797594547271733,country,3
country.00077.wav,0.08782189554331013,1512.9985603792004,2922.345438025667,-118.18706512451172,152.96682739257812,-46.51026916503906,31.115102767944336,-17.286691665649414,6.265568256378174,-3.6716983318328857,13.043842315673828,-13.127054214477539,15.689167976379395,-13.074953079223633,5.703221797943115,-10.688223838806152,country,3
blues.00093.wav,0.02169698315448569,570.0403547660414,927.6513898455628,-350.4346618652344,169.5399932861328,31.811309814453125,16.683826446533207,28.706918716430664,19.251598358154297,7.86456823348999,10.03365993499756,4.7315707206726065,2.913109302520752,3.9220588207244873,1.8254836797714236,-5.9688053131103525,blues,1
classical.00079.wav,0.05208824258023975,789.4212072363385,1158.0633247534802,-437.6479187011719,170.98812866210938,7.427472114562987,-3.10046124458313,0.8014156818389893,-11.131898880004883,-12.522610664367676,-6.89777421951294,-5.842573165893555,-8.446322441101074,-8.475860595703125,-8.339656829833983,-7.380613327026367,classical,2
blues.00087.wav,0.050869238809938135,1441.899256960002,3082.803606710412,-155.55882263183594,125.64532470703124,1.6011217832565308,45.81634521484375,0.920285940170288,25.360576629638672,-10.786452293395996,15.552300453186035,-11.91231632232666,1.2670235633850098,-6.6612606048583975,-0.7978539466857909,-7.741701126098633,blues,1
classical.00045.wav,0.06226149338942308,1176.4774630291588,1903.2370042067307,-171.1051788330078,156.93055725097656,-21.84981918334961,5.337416648864746,-4.0548691749572745,-3.720825910568237,-8.906785011291504,-4.9328880310058585,-7.912198066711426,-5.397179126739502,-9.334654808044434,-6.601844310760497,-7.79288911819458,classical,2
hiphop.00022.wav,0.07539659162316319,2025.565005791413,4603.375824753481,-100.60972595214844,110.21587371826172,1.0366617441177368,38.75178909301758,-14.496214866638185,20.63346672058105,-18.03163719177246,12.568232536315918,-14.121631622314453,15.092575073242188,-9.242668151855467,11.392888069152832,-9.50577163696289,hiphop,5
hiphop.00036.wav,0.1218853574810606,2967.125657791614,5804.380937056108,-218.07736206054688,40.83345031738281,-14.31230354309082,33.909317016601555,12.156645774841307,13.607276916503904,5.874161243438722,7.521130561828612,5.3847856521606445,10.561014175415039,4.758870601654053,6.449563503265381,6.528915882110597,hiphop,5
classical.00051.wav,0.06010507872968266,1527.629815786948,3220.847190644349,-230.2445526123047,119.15129089355469,-1.0509989261627195,28.38791656494141,10.008709907531738,16.128837585449222,4.791749000549316,6.190906524658202,0.9473565816879272,5.912571430206299,-1.178274393081665,3.573960304260254,-2.1003577709198002,classical,2
blues.00050.wav,0.08579060022718484,1945.5331078931833,4174.593627646462,-82.99971771240234,107.08580780029295,-25.33543968200684,57.10451126098633,0.08550352603197098,34.68258285522461,-11.05512237548828,20.543169021606445,-11.194478988647461,14.819605827331545,-10.233335494995117,12.546019554138185,-9.75373363494873,blues,1
blues.00044.wav,0.09252533171403712,2278.9612516967195,5198.59486024507,-109.51258850097656,86.9213638305664,-8.59419059753418,64.48953247070311,-6.301508903503418,43.64348983764648,-8.29083251953125,28.54578399658203,-14.082674980163574,8.128630638122559,-21.48808479309082,11.088338851928713,-5.0916852951049805,blues,1
classical.00086.wav,0.07683462333236657,1356.1549279503427,2496.2028485716355,-283.4979248046875,159.58953857421875,-29.53636741638184,18.541332244873047,-9.86740016937256,-3.4277045726776123,-10.990823745727539,-9.783079147338867,-8.297109603881836,-4.248380184173584,-2.869798183441162,-5.9775638580322275,-4.024008274078368,classical,2
classical.00092.wav,0.13096813370069604,1807.8898911540593,3073.0112451964906,-299.6480407714844,103.64811706542969,-27.68024635314941,51.0120735168457,12.305221557617188,16.478336334228516,-10.935712814331056,-0.8951447010040283,3.8622858524322514,12.954363822937012,-12.407246589660645,2.46608304977417,5.1903510093688965,classical,2
blues.00078.wav,0.12381951493619488,2333.510453703183,4942.5945520954165,-2.5103702545166016,101.25531768798828,-33.922622680664055,41.52524948120117,-13.80300521850586,31.91794204711914,-21.868831634521484,24.465660095214844,-15.86925220489502,15.800548553466795,-14.362424850463867,12.509907722473145,-13.368964195251465,blues,1
blues.00079.wav,0.12468240948859242,2442.8714095935447,5267.699288989994,-3.5548324584960938,92.92088317871094,-25.078384399414066,45.17466735839844,-10.851961135864258,31.862457275390625,-18.0390739440918,28.62446594238281,-10.219611167907717,14.666830062866213,-14.900479316711426,14.735523223876953,-15.599456787109375,blues,1
classical.00093.wav,0.10824964955529776,1623.8519279187194,2732.31034068663,-207.3867492675781,117.60477447509766,-41.41357421875,13.24866771697998,-1.655465841293335,15.525357246398926,-10.332820892333984,-1.8827872276306152,-12.760220527648926,7.00240421295166,-0.7667924761772156,2.061206102371216,-8.255264282226562,classical,2
classical.00087.wav,0.05104483879543697,876.9834292869847,1457.4131516458813,-392.92291259765625,190.78292846679688,-13.342517852783205,8.278396606445312,1.5497223138809204,-11.070781707763672,-11.240392684936523,-14.006674766540527,-10.618850708007812,-9.384769439697266,-4.619543075561523,-10.070488929748537,-4.819359302520752,classical,2
blues.00045.wav,0.04804831001063418,1739.134032915427,4551.141569841212,-163.21676635742188,89.77884674072266,12.976251602172852,80.70230102539062,3.665379047393799,39.73873901367188,-5.4067349433898935,26.49373435974121,-13.169927597045898,2.704878330230713,-20.55013656616211,6.014822959899902,-2.903660297393799,blues,1
blues.00051.wav,0.10660165313225058,1977.2342507767994,3943.448930992604,-55.60753631591797,114.93162536621094,-37.03194427490234,64.88950347900389,-7.1417155265808105,15.237939834594727,-16.232675552368164,18.631574630737305,-9.752267837524414,21.45428276062012,-5.648910999298097,12.788084983825685,-16.53047752380371,blues,1
hiphop.00037.wav,0.21422600023674246,3785.403949374848,7074.162930575284,-95.93733978271484,30.26994514465332,2.6407270431518555,12.59494400024414,-11.174015045166016,-2.2098004817962646,-3.6880304813385014,-7.670185089111327,-5.388169765472412,-0.7315577864646912,-4.048375129699707,-3.059937000274658,-4.9760260581970215,hiphop,5
classical.00050.wav,0.04948709698859242,1170.0280758805013,2360.0840274253187,-449.52783203125,151.51983642578125,-12.76174259185791,44.26583862304688,6.236341953277588,4.0531883239746085,-1.4831686019897459,-1.6189019680023191,-2.489428997039795,-4.29127836227417,-9.667425155639648,-1.3484270572662354,0.13589484989643094,classical,2
classical.00044.wav,0.0717101248308198,1181.3400969829445,2032.722717426769,-402.1960144042969,154.01280212402344,-15.234307289123535,15.306428909301758,-3.071419239044189,-3.1698169708251958,-9.762609481811523,-17.315071105957028,-12.30824375152588,-7.911025047302246,-7.106222629547119,-0.2997580468654633,1.5314779281616209,classical,2
hiphop.00023.wav,0.10665716538573086,2240.3022291407915,4728.4366050065255,-44.688636779785156,101.1918716430664,-26.26351547241211,52.92453384399414,-11.71471118927002,26.940998077392575,-13.284929275512695,20.71065902709961,-17.482999801635742,11.864129066467285,-10.66262912750244,8.381729125976562,-15.42652702331543,hiphop,5
blues.00086.wav,0.04881868414056458,1245.730096028976,2518.210681463892,-212.76222229003903,139.04974365234378,9.453370094299316,35.44753646850586,12.7069673538208,20.415393829345703,-5.578319072723389,10.880581855773926,-8.735504150390625,8.058368682861326,0.16820085048675534,2.646514415740967,-1.0293343067169192,blues,1
classical.00078.wav,0.041281857236078884,715.3997068104165,1037.798803201131,-552.1200561523439,173.35479736328125,26.352298736572266,14.116414070129395,7.256919860839844,-7.08310604095459,-5.854581832885742,-10.339325904846193,-11.015789985656738,-9.189096450805664,-8.82291030883789,-4.927473068237305,-3.6456508636474614,classical,2
blues.00092.wav,0.03231153023491879,918.5851689491243,1600.3266726181846,-332.4126892089844,128.06752014160156,28.91122055053711,41.81930923461914,31.2651424407959,23.32264709472656,5.815549373626709,9.009305953979492,-3.8758542537689213,3.7324314117431636,-0.8626899719238281,-0.4327590763568878,1.5098413228988647,blues,1
country.00076.wav,0.06649877042246713,1321.1630875221879,2589.16366824971,-184.02577209472656,159.8464813232422,-23.11870574951172,43.00631332397461,-9.449420928955078,8.79450798034668,-1.6215797662734983,4.325510501861571,-13.346609115600586,0.8088532090187073,-13.964398384094238,1.4381047487258911,-7.371565818786621,country,3
country.00062.wav,0.10233551757057233,2166.471557095469,4793.6190930430685,-94.11489868164062,109.19517517089844,-11.852444648742676,41.57529830932617,-19.483413696289066,23.837045669555664,-19.9287109375,20.376190185546875,-17.292415618896484,16.56681251525879,-10.20179843902588,9.3903169631958,-10.049055099487305,country,3
pop.00032.wav,0.22864062197892496,4225.533439474343,8483.474172074391,-113.11221313476562,41.596046447753906,21.5180606842041,11.100334167480467,17.437881469726562,0.6109429001808167,3.0286965370178223,0.08602704852819443,3.453745126724243,0.28980472683906555,0.6200562715530396,1.2606357336044312,2.9002022743225098,pop,8
country.00089.wav,0.052491933729698376,1321.5949691094015,2583.801184563515,-205.0475616455078,141.002685546875,-8.973264694213867,36.977928161621094,6.429158687591553,14.879152297973633,-4.315715789794922,12.230697631835938,-11.440384864807127,11.854239463806152,-7.894021511077881,9.913314819335938,-2.349645137786865,country,3
pop.00026.wav,0.10349447747486464,2525.4194470062757,5552.776915512616,-73.32221221923828,97.48885345458984,16.858400344848633,-0.5870172381401062,7.188520908355713,4.874156475067139,0.7597467303276062,-5.546975135803223,1.0016084909439087,4.935908317565918,-5.822524547576903,-4.9180097579956055,-0.025516660884022716,pop,8
metal.00037.wav,0.12360086463167055,2292.382423258673,4819.981862220852,-79.0542984008789,106.82528686523438,-38.75037002563477,39.86202621459961,-26.75840187072754,32.477649688720696,-15.028121948242188,29.70882225036621,-11.373498916625975,13.774845123291016,-14.504782676696776,16.166759490966793,-3.073824167251587,metal,7
rock.00038.wav,0.14055017052051086,2794.957193727644,5862.41455078125,-15.90069580078125,67.15052032470703,-20.123926162719727,15.575632095336914,4.801239490509033,10.82636833190918,5.956949710845947,11.79601001739502,-0.39812609553337097,5.653122901916504,0.11358798295259474,1.0963842868804932,-1.7399611473083496,rock,10
metal.00023.wav,0.13170640890854599,2575.097300633921,5056.588964617169,-43.77534103393555,82.79747009277344,-29.634504318237305,70.42649841308594,-21.615732192993164,31.16362190246582,2.0714061260223393,28.89523506164551,-2.701939821243286,19.904191970825195,-6.939986228942871,19.14306640625,-7.3782901763916025,metal,7
rock.00004.wav,0.04107944520978345,1345.6930613276418,2938.9907872317285,-127.94886779785156,134.445068359375,1.0183280706405642,54.44925308227539,-0.454010546207428,35.81970977783203,-10.859723091125488,16.39126205444336,-10.03281021118164,6.5908708572387695,-6.69504976272583,11.037278175354004,-8.381531715393066,rock,10
disco.00084.wav,0.15141816814095127,2455.065763469809,4725.996841466067,-197.17401123046875,83.358642578125,-38.59444046020508,43.69131088256836,-7.317381381988525,25.640268325805664,-8.676218032836914,13.382078170776367,-12.168119430541992,12.15982437133789,-12.058865547180176,10.61604118347168,-2.4146556854248047,disco,4
reggae.00056.wav,0.08315697807907968,2173.7901999815313,4658.6660292198385,-162.47735595703125,98.5069351196289,-1.6438144445419312,20.82522392272949,12.042280197143555,11.752096176147461,6.091517925262451,4.9695701599121085,1.686585545539856,3.0405063629150386,-0.8701565265655518,4.116955757141113,3.4194490909576416,reggae,9
reggae.00042.wav,0.10563453149168599,2479.6656661783977,5046.729988399073,-174.84597778320312,79.33828735351562,-24.309268951416016,17.974193572998047,24.49745941162109,15.721484184265135,7.467414855957031,4.228150367736816,3.9250459671020512,4.810357570648193,2.769103765487671,1.7302075624465942,-2.3367011547088623,reggae,9
rock.00010.wav,0.07170823665893271,1857.9488683792245,4191.638665077581,-108.9138641357422,114.95105743408205,-5.211310386657715,46.18878936767578,-9.133746147155762,20.5158634185791,-17.023136138916016,24.21979904174805,-8.048905372619629,13.437288284301758,-18.37591361999512,8.582783699035645,-11.399687767028807,rock,10
disco.00090.wav,0.14611353804137664,2574.4543432000123,5458.450494398927,-125.63773345947266,88.5358657836914,-16.74924659729004,42.78751754760742,-9.902899742126463,29.15226554870605,-19.360279083251953,20.45895195007324,-16.478580474853516,15.016833305358887,-8.755143165588379,12.770605087280273,-7.75371503829956,disco,4
reggae.00095.wav,0.1031685790071539,2617.024682539929,5718.972275594549,-69.00836181640625,79.14764404296875,13.090505599975586,29.389801025390625,0.28301823139190674,4.157033920288087,-0.4378511905670166,0.18406035006046292,2.808901786804199,0.6066119074821472,-2.800545692443848,-0.5115620493888855,-3.1768956184387207,reggae,9
disco.00047.wav,0.08700922636310905,1710.8693138583703,3238.8901854335845,-280.81011962890625,120.82487487792969,-37.62156295776367,28.721214294433594,-10.790938377380373,-6.399467468261719,-13.801727294921875,-4.073987483978272,-14.835254669189453,4.801026821136475,-20.16977310180664,-5.097657203674316,-6.788316249847412,disco,4
jazz.00003.wav,0.04464997824825986,813.063333673506,1416.5533574717226,-297.3196105957031,193.09739685058597,10.208951950073242,-1.628380537033081,3.3884060382843018,9.98655891418457,-7.244643688201903,4.684893131256104,-5.383337497711182,-2.8617846965789795,-10.222763061523438,0.3698996603488922,-4.9645657539367685,jazz,6
disco.00053.wav,0.15421266253383606,3078.378082558208,6405.545051025957,-108.52073669433594,69.9716796875,14.881099700927734,45.51457977294922,-5.378344058990479,41.798561096191406,-13.52343463897705,32.56643295288086,-20.38680648803711,23.4368896484375,-12.135613441467285,18.003036499023438,-9.030098915100098,disco,4
jazz.00017.wav,0.08414373670726992,1934.1648175694995,4326.8581877175175,-233.11151123046875,105.91509246826172,-2.662992000579834,37.43234634399414,-8.161619186401367,15.732985496520994,-15.06935977935791,8.364773750305176,-16.379890441894528,8.640556335449219,-9.369956016540527,7.103403091430664,-5.988558292388916,jazz,6
reggae.00081.wav,0.09938166147041763,2566.692787337276,5313.538532301334,-115.7071762084961,67.07564544677734,1.8735255002975464,29.08933258056641,4.004096031188965,12.03947639465332,14.017004013061525,14.940317153930664,2.313584566116333,17.086957931518555,7.597496032714844,4.998960018157959,8.534348487854004,reggae,9
jazz.00001.wav,0.05929388413573085,1266.5828637839495,2410.8277783316416,-345.7215270996094,146.97283935546875,-0.5235283374786377,22.641021728515625,5.81040096282959,10.366902351379396,-0.14916503429412842,-1.714682936668396,-6.115182876586914,-0.5192581415176392,1.0352267026901243,1.2212328910827637,-1.9301192760467532,jazz,6
disco.00045.wav,0.10971902491782676,2248.003750588597,4609.537684889791,-81.27337646484375,106.47810363769531,-9.53958797454834,17.967941284179688,3.0111267566680913,8.301750183105469,3.889174938201904,4.249683856964111,-3.7419359683990483,-2.0738635063171387,-2.2084693908691406,-4.5915937423706055,-1.1644108295440674,disco,4
reggae.00097.wav,0.09398639912026296,2006.892211471692,4136.972973462877,-142.7797088623047,103.12828826904295,-15.233026504516602,38.27574920654297,-13.001493453979492,2.755908489227295,-1.6653071641921997,-3.438277244567871,-4.4569292068481445,-9.29419994354248,-10.123963356018066,-2.1150648593902592,-4.457651138305664,reggae,9
reggae.00083.wav,0.0711814367024362,1366.30603509098,2562.717630691705,-285.81231689453125,138.70361328125,19.844240188598636,35.236961364746094,-8.027189254760742,7.0856385231018075,5.4034833908081055,-3.191104888916016,-1.1556780338287354,3.193619966506958,1.4858726263046265,-4.05458402633667,-6.334854602813722,reggae,9
jazz.00015.wav,0.07355637930201082,1782.2239999032215,3811.943178110499,-199.9759826660156,117.2345962524414,-12.375934600830078,39.11137390136719,-6.351594924926758,16.529190063476562,-17.303377151489258,13.625558853149414,-17.663639068603516,14.037738800048828,-10.2039213180542,12.18307876586914,-6.708655834197997,jazz,6
disco.00051.wav,0.15762987601508122,2650.631198195173,5370.785543702871,-77.22457122802734,89.3870620727539,-34.239395141601555,38.70130920410156,-22.256704330444336,31.255939483642575,-16.383634567260742,22.336254119873047,-16.026412963867188,19.280406951904297,-13.238133430480955,16.733848571777347,-10.388744354248047,disco,4
disco.00079.wav,0.09976307219160868,2292.2755481579,5038.344862510876,-154.6035919189453,97.93429565429688,-10.35340976715088,39.13413619995117,-11.218114852905273,24.10824775695801,-11.855422973632812,24.2014274597168,-13.45691967010498,20.55890464782715,-8.318840026855469,5.8857483863830575,-9.68874740600586,disco,4
jazz.00029.wav,0.09937373114849188,2235.3435388941807,4683.929655778712,-232.9287567138672,93.8222427368164,-16.178241729736328,49.58609008789063,-13.944541931152346,13.493356704711914,-11.8251314163208,13.293219566345215,-25.817182540893555,17.375320434570312,-13.314111709594727,9.28391170501709,-5.486600399017334,jazz,6
metal.00009.wav,0.09464725928074244,2250.699842376685,5112.145627900232,3.686079978942871,104.75930786132812,-0.8379946351051331,55.92549514770508,-29.23756599426269,31.2514705657959,-14.190140724182127,20.22561454772949,-8.274617195129395,15.182636260986328,-14.596808433532715,15.665143966674805,-12.993654251098633,metal,7
reggae.00054.wav,0.10157722774071926,2542.615358340512,5477.87700750435,-182.2023468017578,83.47661590576172,4.896835803985597,12.707845687866213,30.082263946533203,17.21510887145996,6.104061603546143,7.6931190490722665,7.1432533264160165,8.879247665405273,-2.1418488025665283,5.727442264556885,1.4597899913787842,reggae,9
disco.00086.wav,0.09446561714520496,1867.6993341872776,3803.774550010876,-95.77294158935548,122.08123016357422,-29.350683212280273,50.34695053100586,-11.96495532989502,28.414884567260746,-7.060164928436278,11.874755859375,-8.62287425994873,11.584834098815918,-18.41213035583496,6.880553722381593,-11.665752410888672,disco,4
rock.00006.wav,0.08730529171500387,1676.1187569165345,3255.085885386456,-98.35863494873048,136.56776428222656,-46.69626235961914,46.45858764648438,-17.120960235595707,10.5321626663208,-14.55508518218994,16.543954849243164,-12.294144630432127,3.701236724853516,-12.640328407287598,2.9430162906646733,-12.501708030700685,rock,10
disco.00092.wav,0.1174699705143078,2457.290748385778,5267.499444877465,-123.78594207763672,89.85279083251953,-1.845898389816284,51.16405487060547,-16.249345779418945,28.269474029541016,-12.481654167175293,19.02971839904785,-13.272455215454102,18.480104446411133,-13.771010398864744,12.864142417907715,-8.755740165710451,disco,4
rock.00012.wav,0.0682249371616396,1863.6767997588174,3986.115649017546,-204.57351684570312,106.97721099853516,-10.207574844360352,45.58831787109375,3.0321736335754395,24.00311851501465,-7.503674983978271,20.072660446166992,-5.162976264953613,8.743988037109375,-10.10770320892334,4.3660621643066415,-6.955887794494629,rock,10
reggae.00040.wav,0.1010474067092034,2032.3811629087336,3838.9554406540014,-296.11846923828125,93.1721420288086,-31.41313743591309,29.50409698486328,-18.939682006835934,1.9510140419006348,-19.488649368286133,-6.231461524963379,-24.00521850585937,-7.0842018127441415,-14.191967964172365,3.276822328567505,-10.590967178344727,reggae,9
metal.00035.wav,0.16275324161349575,2836.9071151080125,5615.203220163863,13.521512985229492,78.02088165283203,-32.99618911743164,55.54525756835938,-9.967193603515623,35.40666198730469,-17.641979217529297,29.054088592529297,-11.24433135986328,14.013154983520508,-10.087664604187012,16.531084060668945,-8.481301307678223,metal,7
reggae.00068.wav,0.07783120045436967,2104.4628968567395,4379.8585117278135,-194.7346343994141,83.06121826171875,-0.762787938117981,32.320480346679695,2.7942259311676025,23.182392120361328,2.992729902267456,14.241740226745605,8.548837661743164,10.435962677001953,7.0649824142456055,8.808732986450195,1.4133789539337158,reggae,9
metal.00021.wav,0.19154597471964424,3046.5780317887993,5734.843228864559,-76.26451110839844,61.77223587036133,-37.133544921875,62.45526504516602,-14.841279029846193,34.573394775390625,-11.499728202819824,30.96905899047852,-12.281005859375,22.320714950561523,-7.511744499206543,17.853303909301758,-11.12944221496582,metal,7
pop.00030.wav,0.14867918600154678,3070.608037938161,6653.02700387906,-18.115848541259766,72.2822036743164,-4.8904805183410645,-0.3786567151546478,1.6858674287796018,-0.9250497817993164,-1.3303345441818235,-0.3438520431518555,0.6519967913627625,-0.18630723655223846,-1.225008487701416,-1.0495667457580566,2.5267584323883057,pop,8
pop.00024.wav,0.14444628226508122,3300.9350734679488,7301.329631761166,-40.84976196289063,61.54216384887695,9.86902141571045,10.097552299499512,8.453919410705566,5.374486446380615,8.387451171875,3.5232908725738525,8.251686096191406,5.8794498443603525,-0.09426901489496232,-0.5564107298851013,0.5585266947746277,pop,8
pop.00018.wav,0.12767176322022428,3433.855740239845,7932.5455880220425,-48.92813491821289,62.62800216674805,34.241661071777344,12.326886177062988,16.562141418457028,8.609261512756348,8.763156890869139,5.252517223358153,6.796359062194824,9.062077522277832,-4.081604480743408,-0.7419593930244446,-0.3800866007804871,pop,8
country.00048.wav,0.06396371084686775,1939.7642418435362,4127.871739504785,-148.96546936035156,107.24224090576172,11.193098068237305,26.70330047607422,11.396147727966307,-3.806002140045166,14.022876739501953,-5.870372772216798,-11.04255199432373,2.801875591278076,-8.448975563049316,3.182692766189575,-0.7675941586494446,country,3
country.00074.wav,0.07112819025522042,1534.025676589064,3117.7513458889207,-207.2153625488281,130.93447875976562,-18.500741958618164,33.306629180908196,-3.925002098083496,15.375706672668455,-6.39925479888916,2.936305046081543,-16.783954620361328,7.08974552154541,-8.578887939453125,4.81406831741333,-12.240508079528807,country,3
country.00060.wav,0.042916258821539065,1373.672817662343,3070.3882912195477,-178.44419860839844,130.10279846191406,12.084436416625975,47.03776168823242,2.619435787200928,24.088787078857425,-4.6134562492370605,22.7719669342041,-10.922355651855467,13.527216911315918,-6.797600269317628,8.723130226135254,-6.095855712890625,country,3
blues.00084.wav,0.11336735063805105,2060.7502905506767,4220.074816922854,-38.97417068481445,112.06423950195312,-31.82233619689941,38.23631286621094,-6.324872970581055,23.32331657409668,-18.773473739624023,23.934688568115234,-10.934224128723145,13.24087619781494,-14.373942375183105,13.325974464416506,-10.91915512084961,blues,1
hiphop.00009.wav,0.09830917983855376,2200.0376855218474,4792.070301170968,-94.90049743652344,94.2156219482422,-2.5347142219543457,49.54373168945313,-6.604544162750244,33.222564697265625,-7.624744892120361,20.95069694519043,-8.86235523223877,16.788158416748047,-5.253571033477783,10.763350486755373,-3.471752166748047,hiphop,5
